vAveCoor	vOM	Ea	ModelStdDv
0.02000000000000000000	0.34000000000000000000	991.50851295679249303161	337.75444765467666555225
0.02000000000000000000	0.34999999999999999999	971.80676119753101305232	329.56986306866679317662
0.02000000000000000000	0.36000000000000000001	975.39033352838878054847	332.11928683100454992583
0.02000000000000000000	0.37000000000000000000	982.98130511362597017122	337.48806049391390826653
0.02000000000000000000	0.38000000000000000000	956.92668382857139902642	327.52251562556903738410
0.02000000000000000000	0.38999999999999999999	939.57185770751050446492	322.95790711838743250461
0.02000000000000000000	0.40000000000000000001	945.14742629072080970509	328.71017729757802647295
0.02000000000000000000	0.41000000000000000000	926.72012552263385287699	324.30234853705126829571
0.02000000000000000000	0.41999999999999999999	902.95093713844215593811	318.13929815211203214198
0.02000000000000000000	0.43000000000000000001	912.42563303347782849295	324.40381207205523750314
0.02000000000000000000	0.44000000000000000000	913.99445776223867332622	327.25765246570865227294
0.02000000000000000000	0.44999999999999999999	893.34211194332868744006	320.08387451290788239255
0.02000000000000000000	0.46000000000000000001	898.37821861125315220375	323.46801105207722018542
0.02000000000000000000	0.47000000000000000000	911.75108631354227384236	331.45807531972652762442
0.02000000000000000000	0.47999999999999999999	893.74659726340600224281	325.96083642528004764571
0.02000000000000000000	0.49000000000000000001	884.39551254893581433425	325.57646787524516454604
0.02000000000000000000	0.50000000000000000000	899.03813416975862027325	337.02292808925308947865
0.02000000000000000000	0.50999999999999999999	889.99489598066260864773	338.06788722102094257860
0.02000000000000000000	0.51999999999999999998	873.76675077031516231107	335.50100141176045456803
0.02000000000000000000	0.52999999999999999997	890.61604048994517229820	348.59051631688977895829
0.02000000000000000000	0.54000000000000000002	900.62275602651910849650	357.45890584587082131063
0.02000000000000000000	0.55000000000000000001	886.87610230194305077633	350.43603035348219437717
0.02000000000000000000	0.56000000000000000000	897.14937123069907093376	356.09949016151707909539
0.02000000000000000000	0.56999999999999999999	916.35621993813225294456	367.37715331012381966835
0.02000000000000000000	0.57999999999999999998	903.22776476691211949843	358.70004729470158236215
0.02000000000000000000	0.58999999999999999998	895.73014519198917104958	355.11380111226036776495
0.02000000000000000000	0.60000000000000000002	910.38178032666959110797	366.08749930706097189259
0.02000000000000000000	0.61000000000000000001	898.67193092363886908203	362.21492116834212798837
0.02000000000000000000	0.62000000000000000000	874.98113198429283648982	352.82660630358932651873
0.02000000000000000000	0.63000000000000000000	882.47738821215515070406	360.03187639007502310329
0.02000000000000000000	0.63999999999999999999	885.08810250701277155816	363.42921362301483420576
0.02000000000000000000	0.64999999999999999998	865.67032638449244441592	353.45730388149334255665
0.02000000000000000000	0.66000000000000000002	872.73152264714351239450	355.08690426705875753388
0.02000000000000000000	0.67000000000000000002	893.35726949708588040533	362.49280463663849563560
0.02000000000000000000	0.68000000000000000001	884.51437908581579433465	354.41882028004544877287
0.02000000000000000000	0.69000000000000000000	882.15103771783148245422	350.70040080994698844519
0.02000000000000000000	0.69999999999999999999	904.43390247594967307210	359.96748239596672327978
0.02000000000000000000	0.70999999999999999998	902.30193625107544447284	358.77380057198912136074
0.02000000000000000000	0.72000000000000000003	886.86719425176972958491	352.77169953559761941819
0.02000000000000000000	0.73000000000000000002	901.54118086456011166296	361.79969322389206135004
0.02000000000000000000	0.74000000000000000001	911.38987737925539700523	369.07991627760465130903
0.02000000000000000000	0.75000000000000000000	897.49729193459590720350	362.69892443459769071357
0.02000000000000000000	0.75999999999999999999	908.73424877177163966335	367.67949778118414905226
0.02000000000000000000	0.76999999999999999998	934.62406830402181145967	379.83197116956936678633
0.02000000000000000000	0.77999999999999999997	930.74247023462754391243	373.09979678153752388758
0.02000000000000000000	0.79000000000000000002	931.26842487074720372542	368.82703496766905640336
0.02000000000000000000	0.80000000000000000001	956.32662273702240235407	379.94278835766621160719
0.02000000000000000000	0.81000000000000000000	956.68627500283409570425	377.36485929317100593283
0.02000000000000000000	0.81999999999999999999	940.33135306811869003063	366.56961032030072950016
0.02000000000000000000	0.82999999999999999998	950.80053313118369517909	373.16063876018772602072
0.02000000000000000000	0.83999999999999999998	954.13919482383842857187	376.60697954005901974539
0.02000000000000000000	0.85000000000000000002	929.79510364874926509060	363.75565303147516732496
0.02000000000000000000	0.86000000000000000001	928.19706460576460338441	363.22500404789454445109
0.02000000000000000000	0.87000000000000000000	943.70444198179042744057	370.64993193059798004541
0.02000000000000000000	0.88000000000000000000	932.68981706618483734639	361.64588909818516559991
0.02000000000000000000	0.88999999999999999999	928.30673992712416325856	355.75368247039233496332
0.02000000000000000000	0.89999999999999999998	952.45367839021381167752	364.41434675612064819639
0.02000000000000000000	0.91000000000000000002	955.59247907653023290653	362.69386802969070349167
0.02000000000000000000	0.92000000000000000002	942.69664032360011740597	354.07691226750233293163
0.02000000000000000000	0.93000000000000000001	957.73346575505645056348	361.18034101649248954202
0.02000000000000000000	0.94000000000000000000	967.77583684482259773763	367.60553047897505526964
0.02000000000000000000	0.94999999999999999999	949.37389513366937698891	359.40655001910855628755
0.02000000000000000000	0.95999999999999999998	951.80579392494528223612	362.66581429267211386658
0.02000000000000000000	0.97000000000000000003	971.69383487767960916326	375.45670352450026358015
0.02000000000000000000	0.98000000000000000002	965.03494703453768954748	371.85619919234948224651
0.02000000000000000000	0.99000000000000000001	963.83749733920466706838	370.25819990590983357692
0.02000000000000000000	1.00000000000000000000	992.02917325122175795649	385.09517927039107884624
0.03000000000000000000	0.00000000000000000000	1147.89096560039339556258	516.62625538067755642802
0.03000000000000000000	0.01000000000000000000	1162.71390350450838957475	508.68843955833785580589
0.03000000000000000000	0.02000000000000000000	1158.38616064078738099319	504.29013653537898603796
0.03000000000000000000	0.03000000000000000000	1137.41031825560160994915	501.36342644172998886387
0.03000000000000000000	0.04000000000000000000	1138.44070044105381978028	491.28826730743583414696
0.03000000000000000000	0.05000000000000000000	1149.10876954628536306124	478.01162491178698094041
0.03000000000000000000	0.06000000000000000000	1134.83258697184259800039	467.11889346152869609274
0.03000000000000000000	0.07000000000000000000	1118.10156792668616720920	456.48219993533221899851
0.03000000000000000000	0.08000000000000000000	1128.81866964784500495522	444.39707487488669732101
0.03000000000000000000	0.09000000000000000000	1137.02404430673301771737	436.05152889648943603795
0.03000000000000000000	0.10000000000000000000	1119.60900296277762133723	429.34964994502342022775
0.03000000000000000000	0.11000000000000000000	1111.20147526699071027778	424.29391840150394363262
0.03000000000000000000	0.12000000000000000000	1124.86223879793189328602	420.74414221968670932195
0.03000000000000000000	0.13000000000000000000	1121.07814653550689598660	416.29318190309036448737
0.03000000000000000000	0.14000000000000000000	1094.86532097667810281560	409.18465674311323693191
0.03000000000000000000	0.15000000000000000001	1085.35020174567920858699	401.46568019583559006058
0.03000000000000000000	0.16000000000000000000	1087.19490886263182105598	393.07963327555034066529
0.03000000000000000000	0.17000000000000000000	1064.04500473803439819509	382.14503004419303397454
0.03000000000000000000	0.18000000000000000001	1033.54368088316309015617	371.63498885865265269901
