CompositionName	OM	MinElectronegativityFromO	AveElectronegativityFromO	MaxElectronegativityFromO	StdDvElectronegativityFromO	SkewElectronegativityFromO	KurtoElectronegativityFromO	MinMass	AveMass	MaxMass	StdDvMass	SkewMass	KurtoMass	MinValence	AveValence	MaxValence	StdDvValence	SkewValence	KurtoValence	MinRadius06	AveRadius06	MaxRadius06	StdDvRadius06	SkewRadius06	KurtoRadius06	MinXensity	AveXensity	MaxXensity	StdDvXensity	SkewXensity	KurtoXensity	MinMolDensity	AveMolDensity	MaxMolDensity	StdDvMolDensity	SkewMolDensity	KurtoMolDensity	MinFilling	AveFilling	MaxFilling	StdDvFilling	SkewFilling	KurtoFilling	MinBulkModulus	AveBulkModulus	MaxBulkModulus	StdDvBulkModulus	SkewBulkModulus	KurtoBulkModulus	MinShearModulus	AveShearModulus	MaxShearModulus	StdDvShearModulus	SkewShearModulus	KurtoShearModulus	MinPoissonRatio	AvePoissonRatio	MaxPoissonRatio	StdDvPoissonRatio	SkewPoissonRatio	KurtoPoissonRatio	MinThermalConductivity	AveThermalConductivity	MaxThermalConductivity	StdDvThermalConductivity	SkewThermalConductivity	KurtoThermalConductivity	MinThermalExpansion	AveThermalExpansion	MaxThermalExpansion	StdDvThermalExpansion	SkewThermalExpansion	KurtoThermalExpansion	MinOuterPrincipal	AveOuterPrincipal	MaxOuterPrincipal	StdDvOuterPrincipal	SkewOuterPrincipal	KurtoOuterPrincipal	MinOuterAzimuthal	AveOuterAzimuthal	MaxOuterAzimuthal	StdDvOuterAzimuthal	SkewOuterAzimuthal	KurtoOuterAzimuthal	MinDebyeTemp	AveDebyeTemp	MaxDebyeTemp	StdDvDebyeTemp	SkewDebyeTemp	KurtoDebyeTemp	MinCoor	AveCoor	MaxCoor	StdDvCoor	SkewCoor	KurtoCoor	MinRadius	AveRadius	MaxRadius	StdDvRadius	SkewRadius	KurtoRadius	Ea	Log10A
Bi3.880Ti2.880Mg0.120O11.70	1.700581395	-2.13	-1.633313953	-1.42	0.244409719	-0.315267332	1.2180753	24.305	138.3164988	208.9804	80.42020637	-0.262664388	1.076473497	2	3.401162791	4	0.524513991	0.038152109	1.792421322	0.605	0.846686047	1.03	0.209003881	-0.270658967	1.084596222	1.74	7.444761628	9.807	2.710086814	-0.326248056	1.25154246	0.046928	0.067066895	0.09401	0.023085935	0.291188693	1.103223726	0.052515	0.096108895	0.129355	0.037858133	-0.264819495	1.077155747	31	64.31395349	110	38.80864254	0.324042059	1.111232085	12	25.48255814	44	15.72602414	0.325298197	1.110899271	0.29	0.325116279	0.33	0.006776187	-2.396572736	12.86833814	8	16.51162791	160	20.31195328	6.115524782	43.45592703	0.000009	1.15349E-05	0.000025	2.65758E-06	1.9998619	11.8930075	3	4.691860465	6	1.487679254	-0.257932568	1.06652921	0.000001	0.418605233	1	0.493329819	0.329983165	1.108888889	119	249.9011628	420	148.8895978	0.258808983	1.068063672	6	6	6	0	0	1E+17	0.605	0.846686047	1.03	0.209003881	-0.270658967	1.084596222	716.0407518	4.664072979
La2.000NiO4.160	1.386666667	-2.34	-2.07	-1.53	0.381837662	0.707106781	1.5	58.6934	112.1681133	138.90547	37.81233242	-0.707106781	1.5	2	2.666666667	3	0.471404521	-0.707106781	1.5	0.69	0.918	1.032	0.161220346	-0.707106781	1.5	6.15	7.070666667	8.912	1.302019286	0.707106781	1.5	0.044275	0.08013	0.15184	0.050706627	0.707106781	1.5	0.122754	0.123778333	0.125827	0.001448626	0.707106781	1.5	28	78.66666667	180	71.65348716	0.707106781	1.5	14	34.66666667	76	29.22708029	0.707106781	1.5	0.28	0.29	0.31	0.014142136	0.707106781	1.5	13	39	91	36.76955262	0.707106781	1.5	0.000012	1.23333E-05	0.000013	4.71405E-07	0.707106781	1.5	3	4.333333333	5	0.942809042	-0.707106781	1.5	1	1.333333333	2	0.471404521	0.707106781	1.5	142	244.6666667	450	145.1925924	0.707106781	1.5	6	8	9	1.414213562	-0.707106781	1.5	0.69	1.040666667	1.216	0.247958778	-0.707106781	1.5	677.4774727	4.916302966
Nd2.000NiO4.210	1.403333333	-2.3	-2.043333333	-1.53	0.362981481	0.707106781	1.5	58.6934	115.7258	144.242	40.32799679	-0.707106781	1.5	2	2.666666667	3	0.471404521	-0.707106781	1.5	0.69	0.885333333	0.983	0.138121525	-0.707106781	1.5	7.01	7.644	8.912	0.896611399	0.707106781	1.5	0.048599	0.083012667	0.15184	0.048668274	0.707106781	1.5	0.116446	0.119573	0.125827	0.004422246	0.707106781	1.5	32	81.33333333	180	69.76786908	0.707106781	1.5	16	36	76	28.28427125	0.707106781	1.5	0.28	0.29	0.31	0.014142136	0.707106781	1.5	17	41.66666667	91	34.88393454	0.707106781	1.5	0.00001	0.000011	0.000013	1.41421E-06	0.707106781	1.5	3	3.666666667	4	0.471404521	-0.707106781	1.5	2	2.666666667	3	0.471404521	-0.707106781	1.5	200	283.3333333	450	117.8511302	0.707106781	1.5	6	8	9	1.414213562	-0.707106781	1.5	0.69	1.005333333	1.163	0.222974338	-0.707106781	1.5	1243.563098	7.713044893
La3.000Ni2.000O6.920	1.384	-2.34	-2.016	-1.53	0.396817338	0.40824829	1.166666667	58.6934	106.820642	138.90547	39.29572854	-0.40824829	1.166666667	2	2.6	3	0.489897949	-0.40824829	1.166666667	0.69	0.8952	1.032	0.167545098	-0.40824829	1.166666667	6.15	7.2548	8.912	1.353098134	0.40824829	1.166666667	0.044275	0.087301	0.15184	0.052695873	0.40824829	1.166666667	0.122754	0.1239832	0.125827	0.001505456	0.40824829	1.166666667	28	88.8	180	74.46448818	0.40824829	1.166666667	14	38.8	76	30.37367281	0.40824829	1.166666667	0.28	0.292	0.31	0.014696938	0.40824829	1.166666667	13	44.2	91	38.21203999	0.40824829	1.166666667	0.000012	0.0000124	0.000013	4.89898E-07	0.40824829	1.166666667	3	4.2	5	0.979795897	-0.40824829	1.166666667	1	1.4	2	0.489897949	0.40824829	1.166666667	142	265.2	450	150.8885682	0.40824829	1.166666667	6	7.8	9	1.469693846	-0.40824829	1.166666667	0.69	1.0056	1.216	0.257686321	-0.40824829	1.166666667	801.6853194	4.123107512
La4.000Ni3.000O9.850	1.407142857	-2.34	-1.992857143	-1.53	0.400846044	0.288675135	1.083333333	58.6934	104.5288686	138.90547	39.69468018	-0.288675135	1.083333333	2	2.571428571	3	0.494871659	-0.288675135	1.083333333	0.69	0.885428571	1.032	0.169246107	-0.288675135	1.083333333	6.15	7.333714286	8.912	1.366835523	0.288675135	1.083333333	0.044275	0.090374286	0.15184	0.05323087	0.288675135	1.083333333	0.122754	0.124071	0.125827	0.001520741	0.288675135	1.083333333	28	93.14285714	180	75.22049221	0.288675135	1.083333333	14	40.57142857	76	30.68204288	0.288675135	1.083333333	0.28	0.292857143	0.31	0.01484615	0.288675135	1.083333333	13	46.42857143	91	38.59998943	0.288675135	1.083333333	0.000012	1.24286E-05	0.000013	4.94872E-07	0.288675135	1.083333333	3	4.142857143	5	0.989743319	-0.288675135	1.083333333	1	1.428571429	2	0.494871659	0.288675135	1.083333333	142	274	450	152.4204711	0.288675135	1.083333333	6	7.714285714	9	1.484614978	-0.288675135	1.083333333	0.69	0.990571429	1.216	0.260302493	-0.288675135	1.083333333	1442.852702	5.828722773
Pr4.000Ni3.000O9.790	1.398571429	-2.31	-1.975714286	-1.53	0.385999894	0.288675135	1.083333333	58.6934	105.6729771	140.90766	40.68550726	-0.288675135	1.083333333	2	2.571428571	3	0.494871659	-0.288675135	1.083333333	0.69	0.861428571	0.99	0.148461498	-0.288675135	1.083333333	6.77	7.688	8.912	1.060015094	0.288675135	1.083333333	0.048046	0.092529143	0.15184	0.051364709	0.288675135	1.083333333	0.117598	0.121124714	0.125827	0.004072299	0.288675135	1.083333333	29	93.71428571	180	74.72562056	0.288675135	1.083333333	15	41.14285714	76	30.18717122	0.288675135	1.083333333	0.28	0.292857143	0.31	0.01484615	0.288675135	1.083333333	13	46.42857143	91	38.59998943	0.288675135	1.083333333	0.000007	9.57143E-06	0.000013	2.96923E-06	0.288675135	1.083333333	3	3.571428571	4	0.494871659	-0.288675135	1.083333333	2	2.571428571	3	0.494871659	-0.288675135	1.083333333	200	307.1428571	450	123.7179148	0.288675135	1.083333333	6	7.714285714	9	1.484614978	-0.288675135	1.083333333	0.69	0.969428571	1.179	0.241992241	-0.288675135	1.083333333	920.1542756	3.293103137
Nd4.000Ni3.000O9.780	1.397142857	-2.3	-1.97	-1.53	0.381051178	0.288675135	1.083333333	58.6934	107.5783143	144.242	42.33557763	-0.288675135	1.083333333	2	2.571428571	3	0.494871659	-0.288675135	1.083333333	0.69	0.857428571	0.983	0.144997396	-0.288675135	1.083333333	7.01	7.825142857	8.912	0.941245896	0.288675135	1.083333333	0.048599	0.092845143	0.15184	0.051091045	0.288675135	1.083333333	0.116446	0.120466429	0.125827	0.004642391	0.288675135	1.083333333	32	95.42857143	180	73.24100558	0.288675135	1.083333333	16	41.71428571	76	29.69229956	0.288675135	1.083333333	0.28	0.292857143	0.31	0.01484615	0.288675135	1.083333333	17	48.71428571	91	36.62050279	0.288675135	1.083333333	0.00001	1.12857E-05	0.000013	1.48461E-06	0.288675135	1.083333333	3	3.571428571	4	0.494871659	-0.288675135	1.083333333	2	2.571428571	3	0.494871659	-0.288675135	1.083333333	200	307.1428571	450	123.7179148	0.288675135	1.083333333	6	7.714285714	9	1.484614978	-0.288675135	1.083333333	0.69	0.960285714	1.163	0.234074295	-0.288675135	1.083333333	1542.493858	6.436520243
Ba7.000Nb4.000MoO20.00	1.666666667	-2.55	-2.2075	-1.28	0.430273653	0.748167809	2.210852473	92.90637	119.07204	137.327	21.61385133	-0.341969352	1.121916885	2	3.333333333	6	1.598610508	0.426094672	1.321361059	0.59	1.05	1.35	0.355199474	-0.342189624	1.122966797	3.62	5.818333333	10.2	2.634931477	0.424072982	1.316307435	0.02636	0.054983083	0.106305	0.034061355	0.375234339	1.197720993	0.055075	0.120357917	0.163604	0.051192304	-0.340837665	1.120086892	9.4	81.31666667	230	86.49167429	0.447316141	1.374984987	4.9	17.19166667	38	15.26823818	0.539931793	1.395049049	0.31	0.382	0.4	0.036	-1.5	3.25	18	40.08333333	139	34.12344828	1.894374997	5.995709505	0.000005	0.000015	0.000021	7.11805E-06	-0.354916729	1.150969529	4	4.583333333	5	0.493006649	-0.338061702	1.114285714	1	1	1	0	0	1E+17	110	193.3333333	450	108.4614627	0.982055275	2.923752281	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.59	1.201666667	1.61	0.483318965	-0.340275948	1.118898685	507.2612522	3.406484363
CsBi2.000Ti2.000NbO9.970	1.661666667	-2.65	-1.855	-1.42	0.4112481	-0.809972807	2.74488503	47.867	123.2511037	208.9804	67.17956035	0.206866047	1.419503809	1	3.333333333	5	1.247219129	-0.649063016	2.602040816	0.605	0.93	1.67	0.379242666	0.960006079	2.654434031	1.93	6.519	9.807	3.02875475	-0.200231643	1.442179098	0.014522	0.0647735	0.09401	0.030622041	-0.392095211	1.632018541	0.052515	0.099224667	0.17061	0.046073137	0.270609859	1.452580399	1.6	75.6	170	58.7826505	0.278976751	1.676650347	12	30	44	14.8593405	-0.345266655	1.193289225	0.32	0.34	0.4	0.030331502	1.419101454	3.142722117	8	25	54	16.11417595	0.63092774	2.197756908	0.000007	0.0000102	0.000013	0.0000024	0.111111111	1.398148148	3	4.5	6	1.258305739	-6.94E-18	1.354570637	0.000001	0.666667	1	0.471404049	-0.707106781	1.5	38	231.8333333	420	150.3943889	0.159211411	1.383425057	5	6	8	1	1	3	0.605	0.918333333	1.74	0.398420493	1.243301816	3.182087192	320.5905202	1.454091869
Ba3.000Nb0.900V0.100MoO8.500	1.7	-2.55	-2.1534	-1.28	0.516699565	0.740659838	1.869316064	50.9415	119.3281766	137.327	22.86651046	-0.733800945	2.36968127	2	3.4	6	1.743559577	0.507129517	1.380193906	0.54	1.054	1.35	0.362993113	-0.416213078	1.18422314	3.62	5.8746	10.2	2.846014202	0.556711039	1.448180786	0.02636	0.05603638	0.117782	0.036688081	0.46525125	1.292934749	0.046784	0.12109272	0.163604	0.052119828	-0.414742763	1.181150028	9.4	85.44	230	95.11583675	0.531674706	1.432186984	4.9	14.72	47	13.48434648	0.980900025	2.429415672	0.31	0.3535	0.4	0.043963053	0.050762279	1.043470424	18	48.94	139	46.98485288	1.236264413	2.81304016	0.000005	0.00001502	0.000021	7.35524E-06	-0.433926034	1.222025457	3	4.58	5	0.532541078	-0.718909956	2.316492965	1	1	1	0	0	1E+17	110	213.1	450	137.2912597	0.825866784	2.014974643	6	9.6	12	2.939387691	-0.40824829	1.166666667	0.54	1.21	1.61	0.490244837	-0.412606975	1.176243041	1123.194738	7.105659215
Ba3.000VWO8.500	1.7	-2.55	-2.108	-1.08	0.588503186	0.83778388	2.066184338	50.9415	129.3525	183.84	43.14614821	-0.793831641	2.69095917	2	3.4	6	1.743559577	0.507129517	1.380193906	0.54	1.038	1.35	0.382591166	-0.415768502	1.183030537	3.62	7.232	19.3	6.104	1.4196157	3.129615887	0.02636	0.060369	0.117782	0.041848531	0.436740871	1.228559204	0.046784	0.1189596	0.163604	0.054777159	-0.419301532	1.190711395	9.4	99.64	310	120.2700561	0.841996794	2.074617859	4.9	44.54	161	60.46978088	1.259707457	2.862387598	0.28	0.325	0.37	0.045	0	1	18	51	170	59.71264523	1.474179346	3.213145554	0.000005	0.0000152	0.000021	7.16659E-06	-0.461382952	1.281851399	3	4.4	5	0.8	-0.84375	2.078125	1	1.4	3	0.8	1.5	3.25	110	222	400	137.3171512	0.414735961	1.180784937	6	9.6	12	2.939387691	-0.40824829	1.166666667	0.54	1.194	1.61	0.509847036	-0.412485474	1.175889195	1222.349113	5.658605835
Ba7.000Nb3.900Mo1.100O20.05	1.670833333	-2.55	-2.202833333	-1.28	0.437215018	0.7556816	2.205422813	92.90637	119.0974036	137.327	21.5848978	-0.342271531	1.12252733	2	3.341666667	6	1.60984385	0.430336986	1.328961013	0.59	1.049583333	1.35	0.355709141	-0.342467893	1.123529155	3.62	5.831916667	10.2	2.653219521	0.428242877	1.323805791	0.02636	0.055100267	0.106305	0.034213192	0.377350089	1.201832373	0.055075	0.120308558	0.163604	0.051252334	-0.341027362	1.120470759	9.4	81.81666667	230	87.17363739	0.452266459	1.383484025	4.9	17.04166667	38	15.15104278	0.560725729	1.430695034	0.31	0.3802	0.4	0.037282167	-1.351852739	2.827505828	18	40.79166667	139	35.26799678	1.838947733	5.619785172	0.000005	1.49833E-05	0.000021	7.13907E-06	-0.355963512	1.153056103	4	4.583333333	5	0.493006649	-0.338061702	1.114285714	1	1	1	0	0	1E+17	110	194.7916667	450	110.7030484	0.984591227	2.879450352	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.59	1.20125	1.61	0.483824284	-0.340428253	1.119207052	388.6284691	2.930759838
Ba7.000Nb4.000MoO20.00	1.666666667	-2.55	-2.2075	-1.28	0.430273653	0.748167809	2.210852473	92.90637	119.07204	137.327	21.61385133	-0.341969352	1.121916885	2	3.333333333	6	1.598610508	0.426094672	1.321361059	0.59	1.05	1.35	0.355199474	-0.342189624	1.122966797	3.62	5.818333333	10.2	2.634931477	0.424072982	1.316307435	0.02636	0.054983083	0.106305	0.034061355	0.375234339	1.197720993	0.055075	0.120357917	0.163604	0.051192304	-0.340837665	1.120086892	9.4	81.31666667	230	86.49167429	0.447316141	1.374984987	4.9	17.19166667	38	15.26823818	0.539931793	1.395049049	0.31	0.382	0.4	0.036	-1.5	3.25	18	40.08333333	139	34.12344828	1.894374997	5.995709505	0.000005	0.000015	0.000021	7.11805E-06	-0.354916729	1.150969529	4	4.583333333	5	0.493006649	-0.338061702	1.114285714	1	1	1	0	0	1E+17	110	193.3333333	450	108.4614627	0.982055275	2.923752281	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.59	1.201666667	1.61	0.483318965	-0.340275948	1.118898685	573.7348487	3.19520674
Ba7.000Nb3.950Cr0.050MoO20.02	1.66875	-2.55	-2.20725	-1.28	0.430504476	0.746710959	2.206217138	51.9961	118.9015805	137.327	21.97779396	-0.413411334	1.389380329	2	3.3375	6	1.604242422	0.428296209	1.325370586	0.44	1.049166667	1.35	0.356393002	-0.346297165	1.133189062	3.62	5.812416667	10.2	2.630336321	0.428818029	1.324641237	0.02636	0.055171696	0.13751	0.034390895	0.400375017	1.275929695	0.029548	0.120226875	0.163604	0.051383979	-0.345962005	1.133123725	9.4	81.275	230	86.45134108	0.448032004	1.376660296	4.9	17.5125	115	16.46427477	1.237276517	6.111855132	0.21	0.3801	0.4	0.039811933	-1.773103183	5.304193391	18	40.25	139	34.28829975	1.868522046	5.870123098	0.000005	1.49917E-05	0.000021	7.12858E-06	-0.355453208	1.152043839	3	4.579166667	5	0.502061722	-0.419352396	1.426263643	1	1	1	0	0	1E+17	110	194.8125	630	111.9303459	1.099681451	3.482608621	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.44	1.200833333	1.61	0.484457744	-0.342420987	1.123971517	524.4980511	3.060342507
Ba7.000Nb3.900Cr0.100MoO20.05	1.670833333	-2.55	-2.207	-1.28	0.430735031	0.745255169	2.201596691	51.9961	118.7311211	137.327	22.33450631	-0.476458299	1.615710688	2	3.341666667	6	1.60984385	0.430336986	1.328961013	0.44	1.048333333	1.35	0.357580605	-0.350224538	1.142863439	3.62	5.8065	10.2	2.62571979	0.433568255	1.33307095	0.02636	0.055360308	0.13751	0.034716282	0.423439626	1.34581031	0.029548	0.120095833	0.163604	0.051574609	-0.350853117	1.145428575	9.4	81.23333333	230	86.41096895	0.448747191	1.378338297	4.9	17.83333333	115	17.57326726	1.66746832	8.523740523	0.21	0.3782	0.4	0.043206018	-1.866383571	5.885818156	18	40.41666667	139	34.45155617	1.843129675	5.748418615	0.000005	1.49833E-05	0.000021	7.13907E-06	-0.355963512	1.153056103	3	4.575	5	0.510922369	-0.49040456	1.686852114	1	1	1	0	0	1E+17	110	196.2916667	630	115.2759295	1.19097071	3.878815248	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.44	1.2	1.61	0.485592422	-0.344485348	1.128817423	616.0512914	3.913299688
Ba7.000Nb3.850Cr0.150MoO20.07	1.672916667	-2.55	-2.20675	-1.28	0.430965317	0.743800438	2.196991074	51.9961	118.5606616	137.327	22.68432949	-0.532151599	1.807098413	2	3.345833333	6	1.615415108	0.432222221	1.332151151	0.44	1.0475	1.35	0.35876234	-0.353977106	1.152011235	3.62	5.800583333	10.2	2.621081773	0.438323649	1.34159757	0.02636	0.055548921	0.13751	0.035037632	0.444589051	1.408163379	0.029548	0.119964792	0.163604	0.051764206	-0.355518654	1.157032565	9.4	81.19166667	230	86.37055785	0.449461698	1.380018991	4.9	18.15416667	115	18.6107827	1.939816885	9.730828237	0.21	0.3763	0.4	0.046274291	-1.877235925	5.899942251	18	40.58333333	139	34.61324008	1.818182145	5.630434593	0.000005	0.000014975	0.000021	7.14955E-06	-0.356448008	1.154007571	3	4.570833333	5	0.519598536	-0.552587297	1.904370588	1	1	1	0	0	1E+17	110	197.7708333	630	118.5086564	1.261710483	4.155296368	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.44	1.199166667	1.61	0.486723028	-0.346470757	1.133442903	538.1388141	3.371359944
Ba7.000Nb3.800Cr0.200MoO20.10	1.675	-2.55	-2.2065	-1.28	0.431195335	0.742346763	2.192400227	51.9961	118.3902022	137.327	23.02757746	-0.581379504	1.968692121	2	3.35	6	1.620956508	0.43395693	1.334958958	0.44	1.046666667	1.35	0.359938266	-0.357560045	1.160652875	3.62	5.794666667	10.2	2.616422154	0.443084195	1.350222108	0.02636	0.055737533	0.13751	0.035355055	0.463969386	1.463704268	0.029548	0.11983375	0.163604	0.051952779	-0.359965971	1.167965396	9.4	81.15	230	86.33010773	0.450175518	1.381702377	4.9	18.475	115	19.58818202	2.113772644	10.27439656	0.21	0.3744	0.4	0.049077897	-1.847537513	5.685667296	18	40.75	139	34.77337343	1.793664431	5.516018159	0.000005	1.49667E-05	0.000021	7.16E-06	-0.356907061	1.154899465	3	4.566666667	5	0.528099317	-0.607053103	2.085633561	1	1	1	0	0	1E+17	110	199.25	630	121.637525	1.316230617	4.342694773	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.44	1.198333333	1.61	0.48784959	-0.348378902	1.13785426	521.0345541	3.456231867
Ba7.000Nb3.750Cr0.250MoO20.12	1.677083333	-2.55	-2.20625	-1.28	0.431425085	0.740894143	2.187824091	51.9961	118.2197427	137.327	23.36454002	-0.624903348	2.104795919	2	3.354166667	6	1.626468354	0.435545945	1.337401587	0.44	1.045833333	1.35	0.36110844	-0.360978347	1.168807941	3.62	5.78875	10.2	2.611740819	0.447849878	1.358945592	0.02636	0.055926146	0.13751	0.035668656	0.48171352	1.513073408	0.029548	0.119702708	0.163604	0.052140342	-0.364202142	1.178255421	9.4	81.10833333	230	86.28961852	0.450888648	1.383388454	4.9	18.79583333	115	20.5140598	2.223836207	10.43974333	0.21	0.3725	0.4	0.051659946	-1.797242173	5.383877496	18	40.91666667	139	34.93197755	1.769562179	5.405024478	0.000005	1.49583E-05	0.000021	7.17042E-06	-0.357341028	1.155732987	3	4.5625	5	0.53643305	-0.654777598	2.236256424	1	1	1	0	0	1E+17	110	200.7291667	630	124.6703553	1.357819361	4.463233893	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.44	1.1975	1.61	0.488972136	-0.350211424	1.142057608	628.2912478	3.90671374
Ba7.000Nb3.700Cr0.300MoO20.15	1.679166667	-2.55	-2.206	-1.28	0.431654569	0.739442576	2.183262607	51.9961	118.0492832	137.327	23.69548531	-0.663378596	2.219025132	2	3.358333333	6	1.631950946	0.436993916	1.339495422	0.44	1.045	1.35	0.362272917	-0.364236832	1.176495212	3.62	5.782833333	10.2	2.607037649	0.452620678	1.367769065	0.02636	0.056114758	0.13751	0.035978535	0.497942538	1.556845153	0.029548	0.119571667	0.163604	0.052326904	-0.368233966	1.187929713	9.4	81.06666667	230	86.24909017	0.451601083	1.385077222	4.9	19.11666667	115	21.39510588	2.291074339	10.38533392	0.21	0.3706	0.4	0.054052197	-1.736558547	5.056813824	18	41.08333333	139	35.08907316	1.745861672	5.297316249	0.000005	0.00001495	0.000021	7.18082E-06	-0.35775026	1.156509312	3	4.558333333	5	0.544607402	-0.696590991	2.360892267	1	1	1	0	0	1E+17	110	202.2083333	630	127.6139945	1.389007343	4.533255414	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.44	1.196666667	1.61	0.490090695	-0.351969927	1.146058882	577.1361742	3.765079223
Ba7.000Nb3.650Cr0.350MoO20.17	1.68125	-2.55	-2.20575	-1.28	0.431883785	0.737992059	2.178715716	51.9961	117.8788238	137.327	24.02066204	-0.697371939	2.314430068	2	3.3625	6	1.637404577	0.438305322	1.341256118	0.44	1.044166667	1.35	0.363431753	-0.367340156	1.183732699	3.62	5.776916667	10.2	2.602312528	0.457396575	1.376693586	0.02636	0.056303371	0.13751	0.036284788	0.512766944	1.595535466	0.029548	0.119440625	0.163604	0.052512476	-0.372067986	1.197014131	9.4	81.025	230	86.20852264	0.452312818	1.386768681	4.9	19.4375	115	22.23664979	2.32888765	10.20280166	0.21	0.3687	0.4	0.056278859	-1.670973127	4.732678481	18	41.25	139	35.24468045	1.722549792	5.192763231	0.000005	1.49417E-05	0.000021	7.19119E-06	-0.358135104	1.157229594	3	4.554166667	5	0.552629447	-0.733203203	2.463416735	1	1	1	0	0	1E+17	110	203.6875	630	130.4744797	1.411765365	4.564922632	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.44	1.195833333	1.61	0.491205292	-0.353655971	1.14986384	572.1073646	3.614653758
Ba7.000Ta3.800Mo1.200O20.10	1.675	-2.55	-2.229833333	-1.28	0.420255841	1.000461248	2.877502745	95.95	147.0025787	180.94788	26.07942027	-0.081649227	2.388496472	2	3.35	6	1.620956508	0.43395693	1.334958958	0.59	1.049166667	1.35	0.356217591	-0.342723061	1.124040384	3.62	8.325	16.4	5.823510539	0.539957249	1.420291851	0.02636	0.054707933	0.106305	0.033818805	0.391204247	1.233100897	0.055075	0.119922267	0.163604	0.05170228	-0.340136096	1.118582928	9.4	91.81666667	230	97.86679581	0.360844048	1.163659207	4.9	26.075	67	28.20668139	0.719400385	1.588779552	0.31	0.3328	0.34	0.012812494	-1.217561555	2.48245614	18	42.45	139	36.71440453	1.666068826	4.905133552	0.000005	0.00001465	0.000021	7.51848E-06	-0.34224236	1.12302047	4	4.583333333	5	0.493006649	-0.338061702	1.114285714	1	1.633333333	3	0.930352382	0.7882318	1.621309371	110	185.1666667	450	106.1208692	1.390620386	4.048113129	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.59	1.200833333	1.61	0.484328716	-0.340568505	1.119489273	604.8423049	4.075055532
Ba7.000Ta3.700Mo1.300O20.15	1.679166667	-2.55	-2.224333333	-1.28	0.428255635	0.995241033	2.816230496	95.95	146.294263	180.94788	26.30117493	-0.077650763	2.391417925	2	3.358333333	6	1.631950946	0.436993916	1.339495422	0.59	1.04875	1.35	0.35672483	-0.34295545	1.124501527	3.62	8.273333333	16.4	5.778972419	0.556909686	1.452346082	0.02636	0.054838525	0.106305	0.033987119	0.393208717	1.236584036	0.055075	0.119881775	0.163604	0.051751124	-0.340242967	1.118796879	9.4	92.06666667	230	98.18064417	0.361840137	1.165541619	4.9	25.68333333	67	27.96093505	0.754346612	1.648238238	0.31	0.3322	0.34	0.013159027	-1.094305806	2.197505198	18	43.13333333	139	37.72795898	1.620212039	4.636776381	0.000005	1.46417E-05	0.000021	7.52861E-06	-0.342451894	1.123436892	4	4.583333333	5	0.493006649	-0.338061702	1.114285714	1	1.616666667	3	0.923610067	0.830076126	1.689026376	110	186.9166667	450	108.7105931	1.364701032	3.879480009	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.59	1.200416667	1.61	0.484832266	-0.340696825	1.119745747	645.725739	4.41826531
Ba7.000Ta3.500Mo1.500O20.25	1.6875	-2.55	-2.213333333	-1.28	0.443618329	0.977358369	2.684706537	95.95	144.8776317	180.94788	26.68281881	-0.063395742	2.390923001	2	3.375	6	1.653594569	0.441462504	1.344685714	0.59	1.047916667	1.35	0.357735693	-0.34335315	1.125277633	3.62	8.17	16.4	5.687442307	0.590770087	1.519817392	0.02636	0.055099708	0.106305	0.034319782	0.396350143	1.24148386	0.055075	0.119800792	0.163604	0.051848581	-0.340427654	1.119162767	9.4	92.56666667	230	98.80345248	0.363477953	1.168489312	4.9	24.9	67	27.44608351	0.82624025	1.779314555	0.31	0.331	0.34	0.013747727	-0.872871561	1.761904762	18	44.5	139	39.64214929	1.528189971	4.155901473	0.000005	0.000014625	0.000021	7.5488E-06	-0.342811049	1.124139579	4	4.583333333	5	0.493006649	-0.338061702	1.114285714	1	1.583333333	3	0.909059343	0.916698497	1.840336134	110	190.4166667	450	113.6324179	1.307643272	3.561036133	6	9.5	12	2.958039892	-0.338061702	1.114285714	0.59	1.199583333	1.61	0.485836728	-0.340918156	1.120183003	686.4046329	4.596393498
